Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
6.493945000000065,,,,,0,0.01171875,-0.9765625,-0.0001286613100650082,1.2597320117682669,11.754460135401223,0.12581694174201205,0,5862,1.3453159586190702,0.07898570021357647,5.871163551397482,15.948861735250373,0.9363837570627996,0.095703125,,
6.5163349999999625,,,,,-0.03125,-0.009765625,-0.94921875,-0.0001286613100650082,1.2597320117682669,11.754305208594829,0.12642122653770538,0,6249,1.3393668961299494,0.08418968323399513,6.285781997244973,14.963021161001317,0.9405428903821764,0.095703125,,
6.524315000000177,,,,,-0.046875,0.056640625,-0.974609375,-0.00025995834203493593,1.2597320117682669,11.75427805392652,0.12549939210056074,0,4549,1.3300036217721334,0.12382452987236933,9.310089675348562,10.17352549665822,0.9471643468833305,0.095703125,,
6.533940000000177,,,,,-0.0625,0.08984375,-0.978515625,-0.00025995834203493593,1.2597320117682669,11.754224347862145,0.12576729141515788,0,4885,1.3284160301497263,0.1329785679209137,10.010310392439756,9.473195804886897,0.94829630415276,0.095703125,,
6.541364999999991,,,,,-0.03125,0,-1,-0.00025995834203493593,1.2597320117682669,11.754182148130647,0.12638885407376416,0,4991,1.3312824057176897,0.1358807189446511,10.206753905937656,9.270866547897787,0.946254533491825,0.09765625,,
6.549590000000084,,,,,0,0,-0.94921875,-0.00025995834203493593,1.2597320117682669,11.75414045345913,0.12572271265090984,0,5804,1.3213117979614042,0.15800310184160626,11.958048212797506,7.972830894365058,0.9533949622729879,0.09765625,,
6.567405000000028,,,,,-0.03125,0.013671875,-0.98046875,-0.00025995834203493593,1.2597320117682669,11.754061858475264,0.12412618804098066,0,4503,1.3055743037718046,0.12259701047046895,9.390274465136619,10.275389317684137,0.9648872592918692,0.09765625,,
6.575375000000233,,,,,0,-0.017578125,-0.97265625,-0.00025995834203493593,1.2597320117682669,11.75389605581376,0.1250590603572132,0,3970,1.3181209815922363,0.10806209943063991,8.198192801703627,11.657482303282762,0.9557028750476014,0.09765625,,
6.583475000000093,,,,,-0.0625,0.05859375,-0.94921875,-0.00025995834203493593,1.2597320117682669,11.753934085122822,0.1250990261651249,0,3497,1.317328712322464,0.09520832024635331,7.22737759799527,13.231322730079542,0.9562776549122249,0.09765625,,
6.591395000000252,,,,,0,0.005859375,-0.9453125,-0.00025995834203493593,1.2597320117682669,11.753839906733488,0.12439647043823632,0,3313,1.3039000065864745,0.09020089250988896,6.917776827536724,13.965848637585923,0.9661262408197722,0.09765625,,
6.59940000000014,,,,,0,0.017578125,-1.005859375,-0.00025995834203493593,1.6708790483843377,11.753945353224658,0.1257392270035751,0,3277,1.3165130011221708,0.08920846719047026,6.776117449233745,18.73004997179046,1.2691701843886933,0.095703125,,
6.621465000000084,,,,,-0.03125,-0.029296875,-1.017578125,-0.00025995834203493593,1.6708790483843377,11.754061994696348,0.1256018356846672,0,3318,1.3146527990725843,0.0903368948600484,6.871540145335418,18.496086797901285,1.270966029633871,0.095703125,,
6.630685000000056,,,,,-0.041015625,0.0546875,-0.98828125,-0.00025995834203493593,1.6708790483843377,11.753946501069189,0.1256775928246343,0,3360,1.3139481355908722,0.09147420814179905,6.961782254872929,18.266122028563714,1.2716476420379839,0.095703125,,
6.638370000000112,,,,,0,-0.046875,-0.95703125,-0.00025995834203493593,1.6708790483843377,11.753852706014927,0.12432678144575683,0,3403,1.3070992901104561,0.09263599020818208,7.087142568974534,18.03703986570823,1.2783107305055155,0.09765625,,
6.648030000000028,,,,,0.03125,0.0078125,-0.931640625,-0.00025995834203493593,1.6708790483843377,11.75376138610737,0.12654304234358818,0,3420,1.3325196469792344,0.09310584173355163,6.987202173312689,17.946017320438653,1.253924512236761,0.09765625,,
6.657480000000215,,,,,0,0.0546875,-0.982421875,-0.00025995834203493593,1.6708790483843377,11.753643394786268,0.12831580021786,0,3445,1.3610346021368982,0.09378612206414233,6.8907963042888865,17.81584536826875,1.2276536142144856,0.095703125,,
6.6655,,,,,-0.0625,0.01171875,-0.990234375,-0.00025995834203493593,1.6708790483843377,11.753693592930551,0.1284086717365755,0,3452,1.3666612837699903,0.09396230465950721,6.8753176646892635,17.782440037407877,1.2225992411046798,0.09765625,,
6.673420000000158,,,,,0,0.09765625,-0.94140625,-0.0003334966153803253,1.6708790483843377,11.753546135696924,0.12913064341344171,0,3461,1.3804301353920878,0.12088418327223296,8.756993937827781,13.822147804245768,1.2104046452953976,0.09765625,,
6.6814350000000555,,,,,0,0.05859375,-0.96484375,-0.0003334966153803253,1.6708790483843377,11.753470440702124,0.12982123384082664,0,3465,1.389348498073196,0.12102002813724394,8.710559539602867,13.806632456649744,1.2026349405506103,0.09765625,,
6.689425000000046,,,,,-0.0625,0.09375,-0.9765625,-0.0003334966153803253,1.6708790483843377,11.75359437191585,0.12984018412422302,0,3470,1.3914507117235728,0.12120085743621364,8.710395302905386,13.786033232179884,1.200817991112772,0.09765625,,
6.697515000000131,,,,,-0.0625,0.0390625,-0.96875,-0.0003334966153803253,1.6708790483843377,11.75361441891887,0.1311432810722426,0,3473,1.3998905267493047,0.1212725985987356,8.663005876634049,13.777877836302574,1.193578366634352,0.09765625,,
6.721745000000111,,,,,-0.01953125,0.017578125,-0.974609375,-0.0003334966153803253,1.6708790483843377,11.753650016464357,0.13052465872064095,0,3475,1.4032080137543435,0.12137604202973518,8.649896582687578,13.766135560549907,1.1907564894201457,0.09765625,,
6.7294850000001025,,,,,0,-0.052734375,-0.970703125,-0.0003334966153803253,1.6708790483843377,11.75357006740168,0.13008799416564368,0,3476,1.3940924072103082,0.12140092156652747,8.708240640192608,13.763314370465459,1.1985425354463424,0.09765625,,
6.737495000000112,,,,,-0.0625,0.05078125,-0.98046875,-0.0003334966153803253,1.6708790483843377,11.75342784729955,0.13094429095898108,0,3478,1.4108557835789286,0.12146201307686481,8.609101971340486,13.756391863248266,1.184301803084229,0.09765625,,
6.745544999999925,,,,,-0.03125,0.037109375,-0.9453125,-0.0003334966153803253,1.8422011113475305,11.75335735005434,0.13090793434924222,0,4757,1.405482315069344,0.16612274266233906,11.819625254704315,11.089397404736971,1.310725216244816,0.09765625,,
6.753570000000066,,,,,-0.0625,0.07421875,-0.98046875,-0.0003334966153803253,1.8422011113475305,11.753225790552666,0.1310858317520005,0,5256,1.4046715018278757,0.18355521507045391,13.067483381815363,10.036223218394746,1.3114818012256282,0.09765625,,
6.761504999999889,,,,,-0.09375,0.02734375,-0.9453125,-0.0003334966153803253,1.8422011113475305,11.75316605309359,0.1306190754204346,0,6285,1.3996617339232502,0.21950961126781487,15.683047264036409,8.392348292667398,1.3161759493015808,0.099609375,,
6.7695900000000835,,,,,-0.0625,0.0390625,-1.0546875,-0.0003334966153803253,1.8422011113475305,11.753108615690635,0.13017131254490558,0,5787,1.3948558257201786,0.20212012770713145,14.490395636608158,9.114387232214932,1.3207107698004437,0.099609375,,
6.777610000000102,,,,,-0.03125,0.029296875,-0.978515625,-0.0003334966153803253,1.8422011113475305,11.753119657950075,0.12868492269662102,0,4687,1.3818075209233305,0.1636966853686043,11.846562049338202,11.253747180032088,1.3331821425581494,0.099609375,,
6.785495000000112,,,,,0.03125,-0.03125,-0.984375,-0.0003334966153803253,1.8422011113475305,11.753130140120163,0.12875940745116346,0,4253,1.3779095278785536,0.148538725934378,10.78000572091769,12.40216044509083,1.3369536054981825,0.099609375,,
6.793580000000074,,,,,-0.0625,-0.01953125,-1.01953125,-0.0003334966153803253,1.8422011113475305,11.753074417342193,0.1285098177913255,0,3783,1.3741704292986625,0.13211494286063183,9.61415993560999,13.943926943153357,1.340591437619377,0.099609375,,
6.814100000000093,,,,,-0.03125,0.080078125,-0.958984375,-0.0003334966153803253,1.8422011113475305,11.753247725746453,0.12916741940505616,0,3538,1.3757732185560985,0.12356264623318719,8.98132370703281,14.909045472131861,1.3390296354808806,0.099609375,,
6.82177500000014,,,,,-0.015625,-0.025390625,-0.982421875,-0.0002725826983016969,1.8422011113475305,11.753174132132559,0.12951704103661316,0,3499,1.3771877337563319,0.09988393475319214,7.252746470574126,18.443417511529866,1.3376543126207325,0.099609375,,
6.8295450000001585,,,,,-0.0625,0.080078125,-0.98828125,-0.0002725826983016969,1.8422011113475305,11.7531171846743,0.1301825617052109,0,3490,1.3861819029551077,0.09963505638904398,7.187733166667284,18.48948731613406,1.3289750121685084,0.1015625,,
6.837570000000065,,,,,0,-0.11328125,-0.98828125,-0.0002725826983016969,1.8422011113475305,11.753062481162008,0.13060928537630015,0,3499,1.3905691928978896,0.09988667824540587,7.183150522502666,18.442910943755003,1.3247820538210389,0.1015625,,
6.845550000000046,,,,,0,0.046875,-0.96875,-0.0002725826983016969,1.8422011113475305,11.753075799452665,0.13165455599729584,0,3527,1.403266099149145,0.1006883911098917,7.175288505219572,18.296062644768504,1.3127952798578466,0.1015625,,
6.853600000000093,,,,,-0.0625,0.05078125,-1.01171875,-0.0002725826983016969,1.8422011113475305,11.753022646638264,0.13201172426132604,0,3539,1.406841986346349,0.10100587940487932,7.1796179233459965,18.23855326246027,1.3094584389906037,0.1015625,,
6.861655000000261,,,,,0,0.0390625,-0.96875,-0.0002725826983016969,1.8422011113475305,11.752972335735432,0.13213682246666522,0,3606,1.4102372116532167,0.10292393252131254,7.298341844252936,17.89866619181175,1.30630584424015,0.1015625,,
6.869595000000205,,,,,0,-0.0390625,-0.94140625,-0.0002725826983016969,1.8422011113475305,11.752989945399861,0.13288769230772246,0,3632,1.421869007417003,0.10367272819754408,7.291299525958311,17.769389726460105,1.2956194288910703,0.099609375,,
6.877545000000159,,,,,0,-0.001953125,-0.96875,-0.0002725826983016969,1.8422011113475305,11.753136783486841,0.132439194825099,0,3685,1.4160229962487254,0.10519458205858657,7.428875261013704,17.51231931623193,1.3009683573132782,0.099609375,,
6.885645000000019,,,,,0,-0.025390625,-0.953125,-0.0002725826983016969,1.8422011113475305,11.752981916617454,0.13297190928757835,0,3715,1.416825724816481,0.10603612522270418,7.484062673723606,17.37333486562637,1.3002312698593523,0.099609375,,
6.893520000000018,,,,,0,-0.03515625,-0.96484375,-0.0002725826983016969,1.8422011113475305,11.752837723288494,0.132523457058994,0,3742,1.4112738300466843,0.10682695543307434,7.569541300821865,17.244721651752446,1.3053463276411719,0.099609375,,
6.913195000000065,,,,,-0.03125,0.0546875,-0.9921875,-0.0002725826983016969,1.9474023342288322,11.752741706487754,0.13474505612893617,0,3767,1.4385514585160741,0.10751732626835908,7.473999322851315,18.112451284067383,1.3537244863229703,0.099609375,,
6.932165000000038,,,,,-0.0625,0.013671875,-0.95703125,-0.0002725826983016969,1.9474023342288322,11.752872065538059,0.13577195792357288,0,3792,1.44800485503705,0.10825088953506891,7.475865095238173,17.989712071584897,1.3448866054934634,0.099609375,,
6.940240000000223,,,,,-0.0625,0.03515625,-0.9609375,-0.0002725826983016969,1.9474023342288322,11.75287834487815,0.1361372357967368,0,3803,1.4568022002860102,0.10854810996325222,7.451122049509622,17.940453637452592,1.336765096762281,0.099609375,,
6.948000000000233,,,,,-0.03125,0.056640625,-0.974609375,-0.0002725826983016969,1.9474023342288322,11.752836862721336,0.13565263441767433,0,3807,1.4535973788069696,0.10868226906364634,7.47677937840302,17.91830765962751,1.3397123320538387,0.1015625,,
6.956535000000149,,,,,-0.03125,0.017578125,-0.98828125,-0.0002725826983016969,1.9474023342288322,11.752793144198755,0.1357084149246626,0,3811,1.452482641332349,0.10878028692846964,7.48926588400991,17.90216213999675,1.340740521650915,0.1015625,,
6.976364999999991,,,,,0.03125,-0.005859375,-1,-0.00026072100415283655,1.9474023342288322,11.752955073330186,0.1376075291955688,0,3813,1.4858607461775133,0.1041060005606051,7.006443963771537,18.70595665708199,1.3106223710658411,0.1015625,,
6.987885000000009,,,,,0,0.037109375,-1.015625,-0.00026072100415283655,1.9474023342288322,11.75288567570454,0.13833272230940657,0,3814,1.5103972257220595,0.1041202763388701,6.893569093328705,18.70339191082064,1.2893312441684726,0.1015625,,
6.996689999999944,,,,,0.03125,-0.0546875,-0.958984375,-0.00026072100415283655,1.9474023342288322,11.752837091249937,0.13860156646671712,0,3814,1.5132579906588437,0.1041322796323165,6.881330234177669,18.701235977018538,1.2868938054514885,0.099609375,,
7.0159550000000745,,,,,-0.0625,0.1015625,-0.99609375,-0.00026072100415283655,1.9474023342288322,11.752967645442087,0.13948653489403565,0,3815,1.5187861785503411,0.10416185533339774,6.858230395065794,18.695925950969794,1.282209676208404,0.1015625,,
7.024935000000289,,,,,0,0.00390625,-0.9609375,-0.00026072100415283655,1.9474023342288322,11.752829507699637,0.13942268165705032,0,3816,1.5175882777907554,0.10418564270596482,6.8652113508437305,18.691657349802384,1.2832217820394494,0.099609375,,
7.03265000000014,,,,,-0.0625,0.03125,-0.998046875,-0.00026072100415283655,1.9474023342288322,11.75266201655837,0.1387737172834555,0,3815,1.5114264444719685,0.10416765079337884,6.89200927867653,18.69488578648655,1.2884532630426329,0.099609375,,
7.04065000000014,,,,,0,-0.00390625,-0.94921875,-0.00026072100415283655,1.9474023342288322,11.75262960876834,0.1396308043794867,0,3815,1.5203170367356464,0.10416032001230006,6.851223626089742,18.69620152855586,1.2809185763057707,0.1015625,,
7.048690000000177,,,,,-0.125,0.109375,-1,-0.00026072100415283655,1.983173854617141,11.752598592236879,0.1391670120685853,0,3815,1.5095751468306484,0.10414938895348243,6.89925169821085,19.041627363775614,1.313729799262271,0.1015625,,
7.056625,,,,,0.03125,0.025390625,-0.943359375,-0.00026072100415283655,1.983173854617141,11.752374856354072,0.13904781958777226,0,3814,1.5058149493480593,0.10414511973969366,6.916196428039393,19.042407935907132,1.3170103374758988,0.1015625,,
7.064695000000065,,,,,-0.0625,0.06640625,-1,-0.00026072100415283655,1.983173854617141,11.752160046726017,0.13925313477237383,0,3816,1.5086000298627362,0.10418356377196333,6.905976515288996,19.035381233050405,1.3145789575501898,0.1015625,,
7.072620000000112,,,,,-0.03125,0.072265625,-0.986328125,-0.00026072100415283655,1.983173854617141,11.752087029730797,0.14072080722737132,0,3819,1.5324565757617072,0.10426835990328952,6.80400094544036,19.01990072977617,1.2941142254757885,0.1015625,,
7.080754999999888,,,,,-0.0625,0.1015625,-0.98046875,-0.00026072100415283655,1.983173854617141,11.752082812342795,0.1410597513527369,0,3825,1.538239510097859,0.10444239687391452,6.789735680841415,18.988207030630274,1.2892490679107418,0.1015625,,
7.089,,,,,-0.0625,0.0078125,-0.943359375,-0.00026072100415283655,1.983173854617141,11.752012766302647,0.14052303239421138,0,3828,1.526559052507752,0.10451050166312219,6.8461486302438,18.975833270896338,1.2991137495528167,0.1015625,,
7.096895000000251,,,,,-0.03125,0.03515625,-0.9765625,-0.00026072100415283655,1.983173854617141,11.752078314917595,0.1410879258004222,0,3872,1.5326485098897786,0.10571309498548434,6.897412831666587,18.75996398449458,1.2939521630825597,0.1015625,,
7.123330000000075,,,,,-0.03125,0.02734375,-0.9609375,-0.00026072100415283655,1.983173854617141,11.752607555203952,0.13961989569552954,0,3922,1.5015435873594145,0.10708602173313546,7.131729150896969,18.519446539524314,1.3207567674440355,0.1015625,,
7.132845000000205,,,,,-0.0234375,0.046875,-0.962890625,-0.0002808296738281748,1.983173854617141,11.752644813530614,0.13989803157496103,0,4004,1.5062427867749295,0.11774570415910403,7.817179620239948,16.84285527680377,1.3166362501648128,0.1015625,,
7.1408200000000654,,,,,-0.03125,0.01953125,-0.98828125,-0.0002808296738281748,1.983173854617141,11.752417025644426,0.1398485105155936,0,4055,1.5047437066863179,0.11925084448615941,7.9249937352300694,16.63027094828929,1.3179479308037123,0.1015625,,
7.148720000000205,,,,,-0.125,0.08984375,-1.01171875,-0.0002808296738281748,1.983173854617141,11.75226671569753,0.14001329834276355,0,4082,1.5075572753439717,0.12004053857865112,7.962585604003807,16.520867684359448,1.3154882318913224,0.1015625,,
7.157024999999907,,,,,-0.03125,0.001953125,-0.9609375,-0.0002808296738281748,1.983173854617141,11.752253579278108,0.14103350757592523,0,4096,1.5188958324867539,0.12045702673669337,7.930565359408467,16.46374568876048,1.3056681124539433,0.103515625,,
7.16473999999999,,,,,-0.0625,0.0703125,-1,-0.0002808296738281748,1.983173854617141,11.75224136482375,0.14092948251872908,0,4103,1.5168003405831891,0.12066767887522463,7.955409531938103,16.435004577056834,1.3074719206976426,0.103515625,,
7.172950000000187,,,,,-0.0625,0.076171875,-0.97265625,-0.0002808296738281748,1.983173854617141,11.752098401713077,0.14061578467795183,0,4109,1.5147794851729866,0.12085248818381945,7.978223191345782,16.409871939092287,1.3092162087148045,0.103515625,,
7.18073999999999,,,,,0,0.0078125,-0.970703125,-0.0002808296738281748,1.983173854617141,11.75189790089859,0.13978810463669003,0,4113,1.5043736657314648,0.12095852046881306,8.040457183222491,16.39548703911657,1.3182721153609607,0.103515625,,
7.1888200000000655,,,,,-0.0625,0.11328125,-1,-0.0002808296738281748,1.983173854617141,11.75183737838632,0.13888984070473528,0,4115,1.4944225788855372,0.12101733244937252,8.097932549949892,16.38751916339587,1.3270502484619102,0.103515625,,
7.196745000000112,,,,,0,0.033203125,-0.998046875,-0.0002808296738281748,1.9999570503158406,11.751747597249203,0.14005624601101144,0,4116,1.5104740248434594,0.1210504221932744,8.014068444892303,16.52168587336789,1.3240592141418053,0.103515625,,
7.21216500000027,,,,,0,-0.04296875,-0.970703125,-0.0002808296738281748,1.9999570503158406,11.751770680599051,0.13916185670378553,0,4117,1.4915479378474845,0.12106721185982143,8.116883727822962,16.51939463701787,1.340860055226963,0.103515625,,
7.220800000000047,,,,,-0.01953125,0.052734375,-1.0078125,-0.0002808296738281748,1.9999570503158406,11.751746922234538,0.13973510203860065,0,4118,1.5000974067019486,0.12110387812889055,8.073067627997869,16.514393107934094,1.3332181239569387,0.103515625,,
7.2287850000001495,,,,,-0.0625,0.05859375,-0.94921875,-0.0002808296738281748,1.9999570503158406,11.751612478220691,0.14022485488623004,0,4119,1.503152225328024,0.12112488651071993,8.058058556530264,16.511528785943078,1.330508658149644,0.103515625,,
7.2368350000001955,,,,,-0.0625,0.044921875,-0.953125,-0.0002808296738281748,1.9999570503158406,11.75182885925874,0.14005196345524062,0,4119,1.5060787613651057,0.12114668290615346,8.04384777303057,16.508558074719318,1.3279232810527684,0.103515625,,
7.244770000000019,,,,,-0.03125,0.03515625,-0.96875,-0.0002808296738281748,1.9999570503158406,11.751772276109685,0.1410512480480265,0,4120,1.521494399572882,0.12116187079475259,7.9633464854530835,16.50648869316119,1.3144688872185621,0.103515625,,
7.253024999999907,,,,,-0.0625,0.05859375,-0.96875,-0.0002808296738281748,1.9999570503158406,11.751849708834623,0.1424512205396536,0,4121,1.536438952788031,0.12119331961753273,7.887935892123448,16.502205374251602,1.3016833807075163,0.103515625,,
7.260725000000093,,,,,-0.0625,0.0625,-0.955078125,-0.0002808296738281748,1.9999570503158406,11.751792722134574,0.14207026365179815,0,4122,1.5335106759976087,0.12123041530794035,7.905417106344904,16.497155810575265,1.3041689775095895,0.103515625,,
7.268830000000074,,,,,0,0.0625,-0.99609375,-0.0003140241157361291,1.9999570503158406,11.751737104926104,0.14234209339716167,0,4125,1.539234530961189,0.1356335224228377,8.811751535884534,14.745300531832918,1.2993192460845775,0.103515625,,
7.2784400000001765,,,,,0,0,-0.9765625,-0.0003140241157361291,1.9999570503158406,11.751750014096494,0.14365954044975265,0,4125,1.5531217111809037,0.1356621877856109,8.734807247170682,14.742184856080932,1.2877014312002562,0.103515625,,
7.287945000000065,,,,,-0.03125,0.033203125,-0.962890625,-0.0003140241157361291,1.9999570503158406,11.751766910072632,0.14538571753462276,0,4125,1.5712977409738034,0.13564913813128762,8.632936622642873,14.743603076786142,1.2728059095129722,0.103515625,,
7.295880000000121,,,,,0.03125,-0.001953125,-0.990234375,-0.0003140241157361291,1.9999570503158406,11.751778315686689,0.1442277688781174,0,4125,1.5582233380818544,0.13565703206256566,8.705878595654786,14.742745141243036,1.2834854936634132,0.103515625,,
7.312824999999953,,,,,0,0.03515625,-0.984375,-0.0003140241157361291,1.9999570503158406,11.751800676667129,0.1432505354367337,0,4126,1.5411268750088105,0.13567599126111562,8.803687318757579,14.740685007908418,1.297723816739233,0.103515625,,
7.321875000000233,,,,,-0.046875,0.05078125,-0.974609375,-0.0003140241157361291,1.9999570503158406,11.751621507429862,0.1443849345803087,0,4129,1.556765958169335,0.13578764052389916,8.722418409224302,14.728564710304694,1.2846870397061303,0.103515625,,
7.329815000000177,,,,,-0.125,0.10546875,-0.98828125,-0.0003140241157361291,1.9999570503158406,11.751770015913678,0.14581041620740373,0,4136,1.5782149689445737,0.13599441293633582,8.616976496381962,14.706170695792459,1.2672272723742481,0.103515625,,
7.337850000000093,,,,,0,0.03125,-0.923828125,-0.0003140241157361291,1.9999570503158406,11.75158445535351,0.1469644841230613,0,4151,1.5945225258840705,0.13651679455882337,8.561609656980714,14.649897521979131,1.2542670409795433,0.103515625,,
7.345880000000121,,,,,-0.0625,0.078125,-1.021484375,-0.0003140241157361291,2.05594302465656,11.751604874518158,0.14741987248951044,0,4184,1.6057236343897245,0.137600104026136,8.56935160442056,14.941435104337208,1.2803841088369774,0.103515625,,
7.353905000000028,,,,,-0.0625,0.02734375,-0.96875,-0.0003140241157361291,2.05594302465656,11.751624339039255,0.14785319093343188,0,4258,1.6121221119956548,0.1400236126610351,8.685670373176576,14.682830885341632,1.2753022921517383,0.103515625,,
7.3618350000001955,,,,,0,0.021484375,-0.97265625,-0.0003140241157361291,2.05594302465656,11.75164279261745,0.14699047119074213,0,4287,1.5969724726854873,0.14097702446092353,8.827767971720574,14.58353254736507,1.287400415361739,0.103515625,,
7.3699250000000465,,,,,-0.0625,0.03515625,-0.94921875,-0.0003140241157361291,2.05594302465656,11.751660376090339,0.1478692337352214,0,4338,1.6080399307635673,0.14266587742464074,8.872035743347292,14.410895315472718,1.2785397833250998,0.103515625,,
7.377905000000028,,,,,0,-0.00390625,-0.9609375,-0.0003140241157361291,2.05594302465656,11.75148032148241,0.14571941111438172,0,4366,1.5801619140741736,0.1435737245127077,9.086013479626764,14.319772170252424,1.3010964296409773,0.103515625,,
7.385860000000102,,,,,-0.0625,0.095703125,-0.96484375,-0.0003140241157361291,2.05594302465656,11.751505754363919,0.145809921998239,0,4391,1.5835446659310637,0.144406543409857,9.119196099527226,14.23718743008306,1.298317040806515,0.103515625,,
7.39390000000014,,,,,0,-0.015625,-0.96875,-0.0003140241157361291,2.05594302465656,11.751267865610851,0.14760344833734262,0,4408,1.6038478736299557,0.14496993858790724,9.038883361163162,14.181857595323958,1.2818815664875913,0.103515625,,
7.411870000000111,,,,,0,0.005859375,-0.986328125,-0.0003140241157361291,2.05594302465656,11.751346020528153,0.15175971444339786,0,4422,1.6456655869242693,0.14541802498901316,8.836426194023892,14.138158077802897,1.24930790373948,0.103515625,,
7.421084999999962,,,,,0.015625,-0.037109375,-0.98828125,-0.0003309265241279206,2.05594302465656,11.751318697146111,0.15253122801374047,0,4432,1.6535004432880767,0.15357393742965694,9.287807454364314,13.38731726923564,1.2433882512714687,0.103515625,,
7.4307350000001025,,,,,0,-0.00390625,-0.9609375,-0.0003309265241279206,2.05594302465656,11.751351747804723,0.1527111637730908,0,4437,1.6616977809475297,0.15375998021218332,9.253185625878771,13.371119206827625,1.2372544804652892,0.103515625,,
7.4399450000000655,,,,,-0.09375,0.142578125,-1.021484375,-0.0003309265241279206,2.05594302465656,11.751261180014124,0.15251192647316236,0,4445,1.659411884043099,0.15403826841031473,9.282702497887739,13.34696271176007,1.2389588410366972,0.103515625,,
7.447905000000028,,,,,0,-0.015625,-0.984375,-0.0003309265241279206,2.05594302465656,11.751232251819152,0.15206027720479923,0,4451,1.6589201711689816,0.15425501022787963,9.298519175831206,13.328209058618794,1.2393260751105404,0.103515625,,
7.456100000000093,,,,,-0.125,0.17578125,-0.98046875,-0.0003309265241279206,2.05594302465656,11.751270220538103,0.15269531516269386,0,4455,1.6712950974809286,0.15439041241944115,9.237770915031534,13.316520063895311,1.2301496173568598,0.10546875,,
7.4638750000002325,,,,,0,-0.009765625,-0.978515625,-0.0003309265241279206,2.05594302465656,11.75124088853844,0.152446377890052,0,4460,1.6702271813992198,0.1545538571286452,9.253463172546917,13.302437498827773,1.2309361550050992,0.10546875,,
7.472270000000019,,,,,-0.03125,0.03125,-0.97265625,-0.0003309265241279206,2.05594302465656,11.751278998620725,0.15241949836394483,0,4462,1.6735271351814929,0.15463871197483778,9.240287099262797,13.295138056963998,1.228508926706823,0.10546875,,
7.479925000000047,,,,,0,-0.005859375,-0.94921875,-0.0003309265241279206,2.05594302465656,11.751217266111407,0.15103321461477365,0,4464,1.6555989312139605,0.1547078322111891,9.344523561497486,13.289198066262257,1.241812244435945,0.10546875,,
7.4879650000000835,,,,,-0.25,0.17578125,-1,-0.0003309265241279206,2.05594302465656,11.751125100004945,0.15107612263455814,0,4465,1.6595402706002882,0.1547263748029759,9.323448038233405,13.28760547304581,1.2388629918048841,0.10546875,,
7.495870000000112,,,,,0,0.037109375,-0.955078125,-0.0003309265241279206,2.5236921475492293,11.75103765699913,0.14984586892858395,0,4465,1.6463314063130958,0.15472905163393907,9.398414622998027,16.31039627593549,1.5329186686664464,0.10546875,,
7.512764999999898,,,,,-0.0625,0.01953125,-0.9765625,-0.0003309265241279206,2.5236921475492293,11.751133433306322,0.1524241649371346,0,4463,1.6768304764146902,0.15467579005400628,9.224295015482175,16.316012652452347,1.505037141825603,0.10546875,,
7.520504999999888,,,,,-0.03125,0.03125,-0.990234375,-0.0003309265241279206,2.5236921475492293,11.751257937639512,0.15269860518379627,0,4462,1.6784946532419736,0.15463777441289225,9.212884539978305,16.32002372726096,1.5035449428896164,0.107421875,,
7.528,,,,,-0.125,0.11328125,-0.9453125,-0.0003309265241279206,2.5236921475492293,11.751292304712477,0.15185786215171104,0,4460,1.665079547824738,0.1545573706889057,9.282281491645229,16.32851371824212,1.5156586067291404,0.107421875,,
7.535945000000066,,,,,0.03125,-0.021484375,-0.966796875,-0.0003309265241279206,2.5236921475492293,11.75152278732306,0.1511172047212995,0,4459,1.6536907680006956,0.1545231998139366,9.34414116617186,16.332124565036448,1.5260967747920378,0.107421875,,
7.543925000000047,,,,,-0.125,0.14453125,-0.9921875,-0.0003309265241279206,2.5236921475492293,11.751675735242687,0.149676657748089,0,4457,1.6365729282841959,0.15444054086509307,9.436826076978464,16.340865768876874,1.5420590820814206,0.107421875,,
7.551895000000019,,,,,0.03125,-0.01171875,-0.96875,-0.0003309265241279206,2.5236921475492293,11.751626245251963,0.14914791699374433,0,4455,1.6286877990994815,0.1543983729806454,9.479924456118225,16.345328638052337,1.5495248069916194,0.107421875,,
7.5601000000000935,,,,,-0.0625,0.0546875,-0.9765625,-0.0003309265241279206,2.5236921475492293,11.751644885849892,0.14842321069128944,0,4454,1.6167842309781006,0.15436298919263428,9.547531837272423,16.349075388789192,1.5609331778443185,0.107421875,,
7.568005000000121,,,,,0.0625,0.01171875,-0.96484375,-0.00037636448781000253,2.5236921475492293,11.75146689910448,0.14965398552861053,0,4454,1.6353399244013689,0.17554750420511991,10.734618631009127,14.376120919386018,1.543221754628812,0.107421875,,
7.575995000000112,,,,,-0.03125,0.0234375,-0.986328125,-0.00037636448781000253,2.5236921475492293,11.751296672522354,0.15253354167946953,0,4454,1.6701035509246758,0.1755539367632379,10.511559996746312,14.375594156870577,1.511099204688208,0.109375,,
